timestamp,temperature,humidity,pressure,maintenance_label
2024-01-01 00:00:00,21.646385568312358,49.90063182315844,316.17044924521684,0
2024-01-01 01:00:00,21.672602594998757,46.875485719920086,292.2957520086212,0
2024-01-01 02:00:00,23.21245739191076,51.101414482088586,311.4336153020583,0
2024-01-01 03:00:00,24.755231829371162,37.54553655077946,301.84858654060366,0
2024-01-01 04:00:00,23.26730241840076,37.527149766422625,302.52194854234284,0
2024-01-01 05:00:00,23.547041660965295,45.52225619747172,280.296914186486,0
2024-01-01 06:00:00,25.637134097058134,37.022325324080704,277.9708664679428,0
2024-01-01 07:00:00,24.648770515677594,44.84340712376727,297.7943405973269,0
2024-01-01 08:00:00,23.008449306067984,49.83692587719916,302.4690606341661,0
2024-01-01 09:00:00,23.676715035266895,40.91995705342636,288.74802172262275,0
2024-01-01 10:00:00,21.990240537906292,48.406811632876526,289.11306589523656,0
2024-01-01 11:00:00,21.31239059735978,41.6433481422755,305.6147262982613,1
2024-01-01 12:00:00,21.395920403484546,53.86295220462476,305.03330670933326,1
2024-01-01 13:00:00,18.330222214113174,53.763881809530474,297.4321132056445,1
2024-01-01 14:00:00,17.891876098521383,57.63304855365821,306.01630292614647,1
2024-01-01 15:00:00,18.620632349560218,54.20035030883135,285.8770246618461,1
2024-01-01 16:00:00,17.70982416084523,50.80126553143709,293.4644603529398,1
2024-01-01 17:00:00,18.91965118081684,62.71123287235249,312.9073474864082,1
2024-01-01 18:00:00,17.50950685026,50.307984237602724,296.51655463273147,1
2024-01-01 19:00:00,17.079968853017025,58.78679151596373,296.50122038396523,1
2024-01-01 20:00:00,20.555199658074425,64.16973479851566,317.70232300253457,1
2024-01-01 21:00:00,19.169366129761528,58.92341363408781,280.05419738913133,1
2024-01-01 22:00:00,20.101661977537667,65.72385608109192,301.4166846188021,1
2024-01-01 23:00:00,19.165226526020998,58.78516478536267,309.4970056552238,1
2024-01-02 00:00:00,20.888083764927064,47.8912223440864,289.0133254969193,1
2024-01-02 01:00:00,22.36337484163458,48.79837644823199,300.26297453521516,1
2024-01-02 02:00:00,21.68033563626404,46.10243220156354,281.2512335993195,1
2024-01-02 03:00:00,23.969357283693046,36.446619799975316,283.608866520517,1
2024-01-02 04:00:00,23.370120952638125,38.155608522590995,293.73061654142873,1
2024-01-02 05:00:00,24.019443474551075,39.14408005935287,297.27138101682016,1
2024-01-02 06:00:00,23.803598917023855,31.51532605714889,299.89984131453866,1
2024-01-02 07:00:00,26.43733641180732,42.36392336408181,303.79152396463303,1
2024-01-02 08:00:00,24.135024183384704,41.96938673889041,286.82553441444816,1
2024-01-02 09:00:00,22.57117887023275,36.52874839586237,298.8408794564878,1
2024-01-02 10:00:00,24.089323212837318,49.07463575495809,282.8864753750323,1
2024-01-02 11:00:00,21.196051025604653,53.13403041528674,294.73519883016843,1
2024-01-02 12:00:00,22.073797573552852,53.367315251467296,287.1939355975694,1
2024-01-02 13:00:00,18.993479061254714,53.289278146408925,288.9805885946288,1
2024-01-02 14:00:00,19.042566774783158,60.36792504447355,288.16365016879183,1
2024-01-02 15:00:00,20.169981705467038,62.97216961424893,267.2862832353552,1
2024-01-02 16:00:00,20.350537345493763,62.78655760072854,271.4968766494875,1
2024-01-02 17:00:00,19.476769938556718,58.21476843928831,283.16827154103237,1
2024-01-02 18:00:00,19.095405936991984,64.15086097041305,264.6748282512074,1
2024-01-02 19:00:00,19.016574573623345,68.49380437416094,289.26449198437854,1
2024-01-02 20:00:00,18.03089753714226,58.6235373162143,289.0727025200243,1
2024-01-02 21:00:00,19.340177145348253,70.59647879324193,283.03361029068265,1
2024-01-02 22:00:00,20.2349640186109,55.49684533007308,267.9553265390875,1
2024-01-02 23:00:00,22.609569693982323,55.964511232011624,292.3728179601137,1
2024-01-03 00:00:00,22.579170594715784,49.94114344853975,298.34829687337407,1
2024-01-03 01:00:00,21.016301536340432,51.92102087143324,278.8517206554121,1
2024-01-03 02:00:00,24.01720665204856,39.77103439396648,281.89106807022665,1
2024-01-03 03:00:00,23.846784669340575,43.77015176547949,278.20786273843663,1
2024-01-03 04:00:00,24.000495025497973,39.53985424612707,280.89892998522606,1
2024-01-03 05:00:00,25.727436231334348,44.76743347657077,273.80441243373605,1
2024-01-03 06:00:00,26.313861379507454,48.811522591830254,274.0591195063239,1
2024-01-03 07:00:00,26.138524254161023,47.4993441012535,282.86669981449745,1
2024-01-03 08:00:00,23.941017569337244,33.49930630071829,296.6705273332501,1
2024-01-03 09:00:00,24.10881299293362,57.24642330991678,258.6183352750302,1
2024-01-03 10:00:00,24.26319929835344,50.67282827453291,270.98568467977987,1
2024-01-03 11:00:00,24.326364394693083,47.81502813222408,259.6239665762506,1
2024-01-03 12:00:00,22.031241671703516,55.1606395949547,286.75358231909416,1
2024-01-03 13:00:00,21.65917703747798,57.933425277824384,264.36071554489627,1
2024-01-03 14:00:00,20.000888671450515,56.2193278438136,255.21084920499922,1
2024-01-03 15:00:00,19.35189277380798,62.70350829143299,275.42948903610477,1
2024-01-03 16:00:00,21.146288226418143,60.3550354568857,285.8954920998121,1
2024-01-03 17:00:00,21.49441457496137,62.45887687086913,274.4931215427505,1
2024-01-03 18:00:00,19.857693628166395,61.47931860693886,269.30988353472395,1
2024-01-03 19:00:00,21.165960540738503,57.49590181419242,270.7580758944266,1
2024-01-03 20:00:00,20.769357068384544,64.47872210320702,280.2198351996841,1
2024-01-03 21:00:00,20.13665975880251,65.1761364230186,256.734197776049,1
2024-01-03 22:00:00,21.853487547011635,62.842275123239006,263.76248134008927,1
2024-01-03 23:00:00,23.852861182539794,62.04495957134425,259.75881280061895,1
2024-01-04 00:00:00,22.876067547455243,57.06812962150291,252.01182311755912,1
2024-01-04 01:00:00,25.39103944292056,50.28389634360456,259.81148550107,1
2024-01-04 02:00:00,21.49328038550128,54.823319322155946,273.57721095982447,1
2024-01-04 03:00:00,25.888753646896987,41.855630203210566,267.57078338868916,1
2024-01-04 04:00:00,25.55514671518223,42.639960478164646,267.7526288106058,1
2024-01-04 05:00:00,25.439969942382657,41.41259852285023,262.1790418308189,1
2024-01-04 06:00:00,25.994984473236673,51.38242315283941,265.3522854463335,1
2024-01-04 07:00:00,23.642076031357938,51.126112879238256,251.51790610032845,1
2024-01-04 08:00:00,25.336803482546596,49.93698643309487,255.83347256929915,1
2024-01-04 09:00:00,25.556056149318586,54.53858151419351,260.2533757030201,1
2024-01-04 10:00:00,26.238778687310905,46.942871802225774,260.51325382691414,1
2024-01-04 11:00:00,23.39745322904319,55.58335657685113,260.3447356920759,1
2024-01-04 12:00:00,22.38327608443654,55.891985000941325,255.16426622745524,1
2024-01-04 13:00:00,22.025754878150902,63.42974382759263,252.17814694107767,1
2024-01-04 14:00:00,22.93908518661514,61.12030740866757,286.9348556875858,1
2024-01-04 15:00:00,21.743631995208084,61.932067655529345,263.82977749122875,1
2024-01-04 16:00:00,20.384059311926496,68.23979663064932,258.2981414261929,1
2024-01-04 17:00:00,21.281430434243873,71.00438981313255,251.23934358936464,1
2024-01-04 18:00:00,20.757975780473323,63.71184545433742,248.46400220675173,1
2024-01-04 19:00:00,21.84186955692917,66.49673704898595,251.0729464436828,1
2024-01-04 20:00:00,20.31358475185277,60.60019372677898,254.7140027215811,1
2024-01-04 21:00:00,21.200148841896315,51.902191295829354,232.38612074984536,1
2024-01-04 22:00:00,21.73891912679272,63.41301244278293,234.90134214149126,1
2024-01-04 23:00:00,21.26544023076761,63.13271723229839,243.6311761106104,1
2024-01-05 00:00:00,23.95549420953294,58.89961975971934,251.47615627254757,1
2024-01-05 01:00:00,24.67137793520875,45.342572388774386,246.41679233800528,1
2024-01-05 02:00:00,25.09491051659242,51.01360999247477,262.99549797528056,1
2024-01-05 03:00:00,25.440900759657293,39.69433624502197,232.79507974908992,1
2024-01-05 04:00:00,24.616772838150496,56.134680071855115,239.5103548277758,1
2024-01-05 05:00:00,26.020453887138927,42.94618311223317,261.6294888384825,1
2024-01-05 06:00:00,26.231347365153887,54.40201804729948,247.14452658008483,1
2024-01-05 07:00:00,25.66018255556085,53.28437566981575,254.08652106610685,1
2024-01-05 08:00:00,26.11531399062096,45.14036562804673,265.1553265755517,1
2024-01-05 09:00:00,26.321973977437374,45.65786457465295,237.10957486860082,1
2024-01-05 10:00:00,27.402185443712536,55.23399393907455,242.45923757446064,1
2024-01-05 11:00:00,24.87387177754494,51.76161793448801,240.13287384783413,1
2024-01-05 12:00:00,24.270210191699807,59.17313749650532,222.71597471707202,1
2024-01-05 13:00:00,23.210082833036825,58.92405249699061,238.56269862910696,1
2024-01-05 14:00:00,20.53578023459963,54.93349364195754,249.88205044523522,1
2024-01-05 15:00:00,22.067126225874006,54.847299144814606,245.88208589431287,1
2024-01-05 16:00:00,21.74733448129108,68.81153242317451,246.0717840748325,1
2024-01-05 17:00:00,24.140688295838707,65.95861238838042,235.53062447931927,1
2024-01-05 18:00:00,21.153879129216957,66.43097948685791,232.12950383041976,1
2024-01-05 19:00:00,21.822347858195677,72.4242917440739,250.78779481422433,1
2024-01-05 20:00:00,21.761945922727804,73.90246542100661,232.5268285364233,1
2024-01-05 21:00:00,20.98931707605809,65.17262991934214,239.84558229269405,1
2024-01-05 22:00:00,24.141628905490332,62.85057789402212,237.94287061629916,1
2024-01-05 23:00:00,24.41671872395411,64.73176275945178,250.33145587685692,1
2024-01-06 00:00:00,25.214182760794973,52.94746500864498,244.8331711957712,1
2024-01-06 01:00:00,24.09817664982237,58.349003394141846,221.57122331713833,1
2024-01-06 02:00:00,27.346645170601136,57.67014414482505,222.05303976082104,1
2024-01-06 03:00:00,24.871196151584158,56.33008323022267,239.12243151402467,1
2024-01-06 04:00:00,27.533509171871966,41.74526816392901,232.0947187643036,1
